,MEASUREMENT_TIME,ID_INPUT,VALUE,PRIVATE_DATA
0,2023-01-15 10:20:31.595,4,s0,0
1,2023-01-15 10:20:31.595,11,0,0
2,2023-01-15 10:20:31.595,10,0,0
3,2023-01-15 10:20:31.595,8,154,0
4,2023-01-15 10:20:31.595,7,1049,0
5,2023-01-15 10:20:31.595,6,154,0
6,2023-01-15 10:20:31.595,2,8560,0
7,2023-01-15 10:20:31.595,1,19112,0
8,2023-01-15 10:20:31.595,0,67234,0
9,2023-01-15 10:20:31.595,9,672,0
10,2023-01-15 10:20:31.595,3,esrv.exe,0
11,2023-01-15 10:20:31.595,4,VsDebugConsole.exe,0
12,2023-01-15 10:20:31.595,5,ConsoleWindowClass,0
13,2023-01-15 10:20:33.617,2,18716,0
14,2023-01-15 10:20:33.617,10,0,0
15,2023-01-15 10:20:33.617,9,960,0
16,2023-01-15 10:20:33.617,8,258,0
17,2023-01-15 10:20:33.617,7,1769,0
18,2023-01-15 10:20:33.617,6,630,0
19,2023-01-15 10:20:33.617,1,1356,0
20,2023-01-15 10:20:33.617,0,197762,0
21,2023-01-15 10:20:33.617,5,CabinetWClass,0
22,2023-01-15 10:20:33.617,3,Downloads,0
23,2023-01-15 10:20:33.618,4,explorer.exe,0
24,2023-01-15 10:20:33.618,11,1,0
25,2023-01-15 10:20:36.649,3,esrv.exe,0
26,2023-01-15 10:20:36.649,0,67234,0
27,2023-01-15 10:20:36.649,5,ConsoleWindowClass,0
28,2023-01-15 10:20:36.649,4,VsDebugConsole.exe,0
29,2023-01-15 10:20:36.649,11,0,0
30,2023-01-15 10:20:36.649,2,8560,0
31,2023-01-15 10:20:36.649,9,672,0
32,2023-01-15 10:20:36.649,6,154,0
33,2023-01-15 10:20:36.649,8,154,0
34,2023-01-15 10:20:36.649,1,19112,0
35,2023-01-15 10:20:36.649,7,1049,0
36,2023-01-15 10:20:36.649,10,0,0
37,2023-01-15 10:20:39.670,1,8232,0
38,2023-01-15 10:20:39.670,2,11448,0
39,2023-01-15 10:20:39.670,6,-7,0
40,2023-01-15 10:20:39.670,7,2055,0
41,2023-01-15 10:20:39.670,8,-7,0
42,2023-01-15 10:20:39.670,0,394824,0
43,2023-01-15 10:20:39.670,3,DSC180A_HW_Week4 - Microsoft Visual Studio,0
44,2023-01-15 10:20:39.670,11,0,0
45,2023-01-15 10:20:39.670,5,HwndWrapper,0
46,2023-01-15 10:20:39.670,4,devenv.exe,0
47,2023-01-15 10:20:39.670,9,1119,0
48,2023-01-15 10:20:39.670,10,0,0
49,2023-01-15 10:20:40.685,0,1770386,0
50,2023-01-15 10:20:40.685,2,21048,0
51,2023-01-15 10:20:40.685,6,122,0
52,2023-01-15 10:20:40.685,7,1467,0
53,2023-01-15 10:20:40.685,8,106,0
54,2023-01-15 10:20:40.685,9,1110,0
55,2023-01-15 10:20:40.685,10,0,0
56,2023-01-15 10:20:40.685,11,1,0
57,2023-01-15 10:20:40.685,1,13276,0
58,2023-01-15 10:20:40.685,5,ApplicationFrameWindow,0
59,2023-01-15 10:20:40.685,4,ApplicationFrameHost.exe,0
60,2023-01-15 10:20:40.685,3,Movies & TV,0
61,2023-01-15 10:20:41.696,11,0,0
62,2023-01-15 10:20:41.696,10,0,0
63,2023-01-15 10:20:41.696,9,1119,0
64,2023-01-15 10:20:41.696,8,-7,0
65,2023-01-15 10:20:41.696,7,2055,0
66,2023-01-15 10:20:41.696,6,-7,0
67,2023-01-15 10:20:41.696,2,11448,0
68,2023-01-15 10:20:41.696,1,8232,0
69,2023-01-15 10:20:41.696,0,394824,0
70,2023-01-15 10:20:41.696,3,DSC180A_HW_Week4 - Microsoft Visual Studio,0
71,2023-01-15 10:20:41.696,4,devenv.exe,0
72,2023-01-15 10:20:41.696,5,HwndWrapper,0
73,2023-01-15 10:20:44.719,11,0,0
74,2023-01-15 10:20:44.719,5,ConsoleWindowClass,0
75,2023-01-15 10:20:44.719,10,0,0
76,2023-01-15 10:20:44.719,9,672,0
77,2023-01-15 10:20:44.719,8,154,0
78,2023-01-15 10:20:44.719,7,1049,0
79,2023-01-15 10:20:44.719,4,VsDebugConsole.exe,0
80,2023-01-15 10:20:44.719,2,8560,0
81,2023-01-15 10:20:44.719,1,19112,0
82,2023-01-15 10:20:44.719,0,67234,0
83,2023-01-15 10:20:44.719,3,esrv.exe,0
84,2023-01-15 10:20:44.719,6,154,0
85,2023-01-15 10:21:45.179,2,12032,0
86,2023-01-15 10:21:45.179,10,0,0
87,2023-01-15 10:21:45.179,9,595,0
88,2023-01-15 10:21:45.179,8,77,0
89,2023-01-15 10:21:45.179,11,0,0
90,2023-01-15 10:21:45.179,7,972,0
91,2023-01-15 10:21:45.179,6,77,0
92,2023-01-15 10:21:45.179,1,10440,0
93,2023-01-15 10:21:45.179,5,ConsoleWindowClass,0
94,2023-01-15 10:21:45.179,4,VsDebugConsole.exe,0
95,2023-01-15 10:21:45.179,3,esrv.exe,0
96,2023-01-15 10:21:45.179,4,s0,0
97,2023-01-15 10:21:45.179,0,132808,0
98,2023-01-15 10:21:48.186,5,ApplicationFrameWindow,0
99,2023-01-15 10:21:48.186,11,1,0
100,2023-01-15 10:21:48.186,10,0,0
101,2023-01-15 10:21:48.186,9,1110,0
102,2023-01-15 10:21:48.186,7,1467,0
103,2023-01-15 10:21:48.186,6,122,0
104,2023-01-15 10:21:48.186,8,106,0
105,2023-01-15 10:21:48.186,1,13276,0
106,2023-01-15 10:21:48.186,0,1770386,0
107,2023-01-15 10:21:48.186,3,Movies & TV,0
108,2023-01-15 10:21:48.186,4,ApplicationFrameHost.exe,0
109,2023-01-15 10:21:48.186,2,21048,0
110,2023-01-15 10:22:05.389,10,0,0
111,2023-01-15 10:22:05.389,0,131202,0
112,2023-01-15 10:22:05.389,1,1356,0
113,2023-01-15 10:22:05.389,2,15704,0
114,2023-01-15 10:22:05.389,6,0,0
115,2023-01-15 10:22:05.389,7,2048,0
116,2023-01-15 10:22:05.389,8,1112,0
117,2023-01-15 10:22:05.389,9,1152,0
118,2023-01-15 10:22:05.389,11,1,0
119,2023-01-15 10:22:05.389,5,Shell_TrayWnd,0
120,2023-01-15 10:22:05.389,3,Missing String.,0
121,2023-01-15 10:22:05.389,4,explorer.exe,0
122,2023-01-15 10:22:18.545,9,1110,0
123,2023-01-15 10:22:18.545,11,1,0
124,2023-01-15 10:22:18.545,10,0,0
125,2023-01-15 10:22:18.545,5,ApplicationFrameWindow,0
126,2023-01-15 10:22:18.545,8,106,0
127,2023-01-15 10:22:18.545,7,1467,0
128,2023-01-15 10:22:18.545,2,3876,0
129,2023-01-15 10:22:18.545,6,122,0
130,2023-01-15 10:22:18.545,0,2949510,0
131,2023-01-15 10:22:18.545,4,ApplicationFrameHost.exe,0
132,2023-01-15 10:22:18.545,3,Movies & TV,0
133,2023-01-15 10:22:18.545,1,13276,0
134,2023-01-15 10:22:28.643,8,258,0
135,2023-01-15 10:22:28.643,3,Downloads,0
136,2023-01-15 10:22:28.643,4,explorer.exe,0
137,2023-01-15 10:22:28.643,5,CabinetWClass,0
138,2023-01-15 10:22:28.643,0,197762,0
139,2023-01-15 10:22:28.643,1,1356,0
140,2023-01-15 10:22:28.643,2,18716,0
141,2023-01-15 10:22:28.643,6,630,0
142,2023-01-15 10:22:28.643,7,1769,0
143,2023-01-15 10:22:28.643,10,0,0
144,2023-01-15 10:22:28.643,9,960,0
145,2023-01-15 10:22:28.643,11,1,0
146,2023-01-15 10:22:44.865,10,0,0
147,2023-01-15 10:22:44.865,0,3211978,0
148,2023-01-15 10:22:44.865,1,13276,0
149,2023-01-15 10:22:44.865,2,16552,0
150,2023-01-15 10:22:44.865,6,122,0
151,2023-01-15 10:22:44.865,7,1467,0
152,2023-01-15 10:22:44.865,8,106,0
153,2023-01-15 10:22:44.865,9,1110,0
154,2023-01-15 10:22:44.865,3,Movies & TV,0
155,2023-01-15 10:22:44.865,11,1,0
156,2023-01-15 10:22:44.865,4,ApplicationFrameHost.exe,0
157,2023-01-15 10:22:44.865,5,ApplicationFrameWindow,0
158,2023-01-15 10:22:51.902,5,CabinetWClass,0
159,2023-01-15 10:22:51.902,4,explorer.exe,0
160,2023-01-15 10:22:51.902,3,Downloads,0
161,2023-01-15 10:22:51.902,11,1,0
162,2023-01-15 10:22:51.902,2,18716,0
163,2023-01-15 10:22:51.902,9,960,0
164,2023-01-15 10:22:51.902,8,258,0
165,2023-01-15 10:22:51.902,7,1769,0
166,2023-01-15 10:22:51.902,6,630,0
167,2023-01-15 10:22:51.902,1,1356,0
168,2023-01-15 10:22:51.902,0,197762,0
169,2023-01-15 10:22:51.902,10,0,0
170,2023-01-15 10:24:22.930,3,Missing String.,0
171,2023-01-15 10:24:22.930,7,1868,0
172,2023-01-15 10:24:22.930,5,Chrome_WidgetWin_1,0
173,2023-01-15 10:24:22.930,6,396,0
174,2023-01-15 10:24:22.930,2,13588,0
175,2023-01-15 10:24:22.930,1,4472,0
176,2023-01-15 10:24:22.930,0,132446,0
177,2023-01-15 10:24:22.930,8,61,0
178,2023-01-15 10:24:22.930,9,1129,0
179,2023-01-15 10:24:22.930,4,chrome.exe,0
180,2023-01-15 10:24:22.930,10,0,0
181,2023-01-15 10:24:22.930,11,0,0
182,2023-01-15 10:24:37.062,0,197762,0
183,2023-01-15 10:24:37.062,1,1356,0
184,2023-01-15 10:24:37.062,2,18716,0
185,2023-01-15 10:24:37.062,6,518,0
186,2023-01-15 10:24:37.062,11,1,0
187,2023-01-15 10:24:37.062,7,1657,0
188,2023-01-15 10:24:37.062,8,264,0
189,2023-01-15 10:24:37.062,9,966,0
190,2023-01-15 10:24:37.062,10,0,0
191,2023-01-15 10:24:37.062,3,Downloads,0
192,2023-01-15 10:24:37.062,4,explorer.exe,0
193,2023-01-15 10:24:37.062,5,CabinetWClass,0
194,2023-01-15 10:25:02.285,11,1,0
195,2023-01-15 10:25:02.285,10,0,0
196,2023-01-15 10:25:02.285,0,1246648,0
197,2023-01-15 10:25:02.285,1,13276,0
198,2023-01-15 10:25:02.285,2,19000,0
199,2023-01-15 10:25:02.285,6,122,0
200,2023-01-15 10:25:02.285,8,106,0
201,2023-01-15 10:25:02.285,9,1110,0
202,2023-01-15 10:25:02.285,5,ApplicationFrameWindow,0
203,2023-01-15 10:25:02.285,4,ApplicationFrameHost.exe,0
204,2023-01-15 10:25:02.285,3,Movies & TV,0
205,2023-01-15 10:25:02.285,7,1467,0
206,2023-01-15 10:25:11.356,2,13588,0
207,2023-01-15 10:25:11.356,1,4472,0
208,2023-01-15 10:25:11.356,0,132446,0
209,2023-01-15 10:25:11.356,3,Public -- 2022-2023 (CCG DCA UCSD-HDSI Capstone) | Microsoft Teams - Google Chrome,0
210,2023-01-15 10:25:11.356,5,Chrome_WidgetWin_1,0
211,2023-01-15 10:25:11.357,7,1868,0
212,2023-01-15 10:25:11.357,4,chrome.exe,0
213,2023-01-15 10:25:11.357,11,0,0
214,2023-01-15 10:25:11.357,6,396,0
215,2023-01-15 10:25:11.357,10,0,0
216,2023-01-15 10:25:11.357,8,61,0
217,2023-01-15 10:25:11.357,9,1129,0
218,2023-01-15 10:26:15.895,10,0,0
219,2023-01-15 10:26:15.895,9,921,0
220,2023-01-15 10:26:15.895,8,219,0
221,2023-01-15 10:26:15.895,7,1166,0
222,2023-01-15 10:26:15.895,6,27,0
223,2023-01-15 10:26:15.895,2,18716,0
224,2023-01-15 10:26:15.895,0,197762,0
225,2023-01-15 10:26:15.895,1,1356,0
226,2023-01-15 10:26:15.895,5,CabinetWClass,0
227,2023-01-15 10:26:15.895,4,explorer.exe,0
228,2023-01-15 10:26:15.895,3,Downloads,0
229,2023-01-15 10:26:15.895,11,1,0
230,2023-01-15 10:26:18.932,7,1467,0
231,2023-01-15 10:26:18.932,8,106,0
232,2023-01-15 10:26:18.932,6,122,0
233,2023-01-15 10:26:18.932,9,1110,0
234,2023-01-15 10:26:18.932,10,0,0
235,2023-01-15 10:26:18.932,4,ApplicationFrameHost.exe,0
236,2023-01-15 10:26:18.932,2,5456,0
237,2023-01-15 10:26:18.932,11,1,0
238,2023-01-15 10:26:18.932,0,1967546,0
239,2023-01-15 10:26:18.932,5,ApplicationFrameWindow,0
240,2023-01-15 10:26:18.932,3,Movies & TV,0
241,2023-01-15 10:26:18.932,1,13276,0
242,2023-01-15 10:26:29.023,7,2048,0
243,2023-01-15 10:26:29.023,9,1112,0
244,2023-01-15 10:26:29.023,10,0,0
245,2023-01-15 10:26:29.023,4,ShellExperienceHost.exe,0
246,2023-01-15 10:26:29.023,8,1012,0
247,2023-01-15 10:26:29.023,6,1688,0
248,2023-01-15 10:26:29.023,5,Windows.UI.Core.CoreWindow,0
249,2023-01-15 10:26:29.023,1,4272,0
250,2023-01-15 10:26:29.023,2,20436,0
251,2023-01-15 10:26:29.023,11,1,0
252,2023-01-15 10:26:29.023,3,Volume Control,0
253,2023-01-15 10:26:29.023,0,1704830,0
254,2023-01-15 10:26:32.048,3,Movies & TV,0
255,2023-01-15 10:26:32.048,11,1,0
256,2023-01-15 10:26:32.048,0,1967546,0
257,2023-01-15 10:26:32.048,10,0,0
258,2023-01-15 10:26:32.048,9,1110,0
259,2023-01-15 10:26:32.048,8,106,0
260,2023-01-15 10:26:32.048,5,ApplicationFrameWindow,0
261,2023-01-15 10:26:32.048,4,ApplicationFrameHost.exe,0
262,2023-01-15 10:26:32.048,1,13276,0
263,2023-01-15 10:26:32.048,2,5456,0
264,2023-01-15 10:26:32.048,6,122,0
265,2023-01-15 10:26:32.048,7,1467,0
266,2023-01-15 10:28:13.957,7,832,0
267,2023-01-15 10:28:13.957,9,1112,0
268,2023-01-15 10:28:13.957,10,0,0
269,2023-01-15 10:28:13.957,11,1,0
270,2023-01-15 10:28:13.957,8,454,0
271,2023-01-15 10:28:13.957,2,18428,0
272,2023-01-15 10:28:13.957,6,48,0
273,2023-01-15 10:28:13.957,0,66112,0
274,2023-01-15 10:28:13.957,3,Search,0
275,2023-01-15 10:28:13.957,4,SearchApp.exe,0
276,2023-01-15 10:28:13.957,5,Windows.UI.Core.CoreWindow,0
277,2023-01-15 10:28:13.957,1,15940,0
278,2023-01-15 10:28:14.972,11,1,0
279,2023-01-15 10:28:14.972,10,0,0
280,2023-01-15 10:28:14.972,8,106,0
281,2023-01-15 10:28:14.972,7,1467,0
282,2023-01-15 10:28:14.972,9,1110,0
283,2023-01-15 10:28:14.972,2,5456,0
284,2023-01-15 10:28:14.972,1,13276,0
285,2023-01-15 10:28:14.972,0,1967546,0
286,2023-01-15 10:28:14.972,4,ApplicationFrameHost.exe,0
287,2023-01-15 10:28:14.972,3,Movies & TV,0
288,2023-01-15 10:28:14.972,6,122,0
289,2023-01-15 10:28:14.972,5,ApplicationFrameWindow,0
290,2023-01-15 10:28:20.004,0,66112,0
291,2023-01-15 10:28:20.004,1,15940,0
292,2023-01-15 10:28:20.004,2,18428,0
293,2023-01-15 10:28:20.004,6,48,0
294,2023-01-15 10:28:20.004,7,832,0
295,2023-01-15 10:28:20.004,8,454,0
296,2023-01-15 10:28:20.004,9,1112,0
297,2023-01-15 10:28:20.004,10,0,0
298,2023-01-15 10:28:20.004,11,1,0
299,2023-01-15 10:28:20.004,3,Search,0
300,2023-01-15 10:28:20.004,4,SearchApp.exe,0
301,2023-01-15 10:28:20.004,5,Windows.UI.Core.CoreWindow,0
302,2023-01-15 10:28:25.054,10,0,0
303,2023-01-15 10:28:25.054,9,0,0
304,2023-01-15 10:28:25.054,8,0,0
305,2023-01-15 10:28:25.054,7,0,0
306,2023-01-15 10:28:25.054,6,0,0
307,2023-01-15 10:28:25.054,2,17420,0
308,2023-01-15 10:28:25.054,1,1356,0
309,2023-01-15 10:28:25.054,0,65966,0
310,2023-01-15 10:28:25.054,5,ApplicationManager_DesktopShellWindow,0
311,2023-01-15 10:28:25.054,3,Missing String.,0
312,2023-01-15 10:28:25.055,4,explorer.exe,0
313,2023-01-15 10:28:25.055,11,1,0
314,2023-01-15 10:28:27.083,11,0,0
315,2023-01-15 10:28:27.083,10,0,0
316,2023-01-15 10:28:27.083,9,983,0
317,2023-01-15 10:28:27.083,8,413,0
318,2023-01-15 10:28:27.083,7,1144,0
319,2023-01-15 10:28:27.083,5,MMCMainFrame,0
320,2023-01-15 10:28:27.083,2,20936,0
321,2023-01-15 10:28:27.083,1,13940,0
322,2023-01-15 10:28:27.083,0,1705682,0
323,2023-01-15 10:28:27.083,4,Unable To Open Process,0
324,2023-01-15 10:28:27.083,3,Task Scheduler,0
325,2023-01-15 10:28:27.083,6,344,0
326,2023-01-15 10:28:48.269,3,Movies & TV,0
327,2023-01-15 10:28:48.269,0,1967546,0
328,2023-01-15 10:28:48.269,1,13276,0
329,2023-01-15 10:28:48.269,6,78,0
330,2023-01-15 10:28:48.269,2,5456,0
331,2023-01-15 10:28:48.269,8,110,0
332,2023-01-15 10:28:48.269,5,ApplicationFrameWindow,0
333,2023-01-15 10:28:48.269,4,ApplicationFrameHost.exe,0
334,2023-01-15 10:28:48.269,7,1423,0
335,2023-01-15 10:28:48.269,11,1,0
336,2023-01-15 10:28:48.269,9,1114,0
337,2023-01-15 10:28:48.269,10,0,0
338,2023-01-15 10:28:56.354,3,Task Scheduler,0
339,2023-01-15 10:28:56.354,1,13940,0
340,2023-01-15 10:28:56.354,0,1705682,0
341,2023-01-15 10:28:56.354,2,20936,0
342,2023-01-15 10:28:56.355,11,0,0
343,2023-01-15 10:28:56.355,8,354,0
344,2023-01-15 10:28:56.355,7,1976,0
345,2023-01-15 10:28:56.355,6,1176,0
346,2023-01-15 10:28:56.355,4,Unable To Open Process,0
347,2023-01-15 10:28:56.355,5,MMCMainFrame,0
348,2023-01-15 10:28:56.355,9,924,0
349,2023-01-15 10:28:56.355,10,0,0
350,2023-01-15 10:29:18.545,3,Movies & TV,0
351,2023-01-15 10:29:18.545,4,ApplicationFrameHost.exe,0
352,2023-01-15 10:29:18.545,5,ApplicationFrameWindow,0
353,2023-01-15 10:29:18.545,11,1,0
354,2023-01-15 10:29:18.545,0,1967546,0
355,2023-01-15 10:29:18.545,1,13276,0
356,2023-01-15 10:29:18.545,2,5456,0
357,2023-01-15 10:29:18.545,6,30,0
358,2023-01-15 10:29:18.545,7,1375,0
359,2023-01-15 10:29:18.545,8,109,0
360,2023-01-15 10:29:18.545,9,1113,0
361,2023-01-15 10:29:18.545,10,0,0
362,2023-01-15 10:29:55.855,3,Task Scheduler,0
363,2023-01-15 10:29:55.855,4,Unable To Open Process,0
364,2023-01-15 10:29:55.855,5,MMCMainFrame,0
365,2023-01-15 10:29:55.855,10,0,0
366,2023-01-15 10:29:55.855,9,924,0
367,2023-01-15 10:29:55.855,8,354,0
368,2023-01-15 10:29:55.855,7,1976,0
369,2023-01-15 10:29:55.855,6,1176,0
370,2023-01-15 10:29:55.855,2,20936,0
371,2023-01-15 10:29:55.855,1,13940,0
372,2023-01-15 10:29:55.855,0,1705682,0
373,2023-01-15 10:29:55.855,11,0,0
374,2023-01-15 10:32:38.292,9,1113,0
375,2023-01-15 10:32:38.292,5,ApplicationFrameWindow,0
376,2023-01-15 10:32:38.292,11,1,0
377,2023-01-15 10:32:38.292,10,0,0
378,2023-01-15 10:32:38.292,8,109,0
379,2023-01-15 10:32:38.292,2,5456,0
380,2023-01-15 10:32:38.292,6,30,0
381,2023-01-15 10:32:38.292,4,ApplicationFrameHost.exe,0
382,2023-01-15 10:32:38.292,1,13276,0
383,2023-01-15 10:32:38.292,0,1967546,0
384,2023-01-15 10:32:38.292,7,1375,0
385,2023-01-15 10:32:38.292,3,Movies & TV,0
386,2023-01-15 10:32:48.392,4,Unable To Open Process,0
387,2023-01-15 10:32:48.392,3,Create Task,0
388,2023-01-15 10:32:48.392,9,882,0
389,2023-01-15 10:32:48.392,6,1253,0
390,2023-01-15 10:32:48.392,2,14764,0
391,2023-01-15 10:32:48.392,0,67628,0
392,2023-01-15 10:32:48.392,5,WindowsForms10.Window.8.app.0.2c44b1e_r48_ad2,0
393,2023-01-15 10:32:48.392,7,1899,0
394,2023-01-15 10:32:48.392,8,395,0
395,2023-01-15 10:32:48.392,1,13940,0
396,2023-01-15 10:32:48.392,10,0,0
397,2023-01-15 10:32:48.392,11,0,0
398,2023-01-15 10:32:54.448,5,ApplicationFrameWindow,0
399,2023-01-15 10:32:54.448,0,1967546,0
400,2023-01-15 10:32:54.448,1,13276,0
401,2023-01-15 10:32:54.448,2,5456,0
402,2023-01-15 10:32:54.448,6,30,0
403,2023-01-15 10:32:54.448,7,1375,0
404,2023-01-15 10:32:54.448,8,109,0
405,2023-01-15 10:32:54.448,9,1113,0
406,2023-01-15 10:32:54.448,10,0,0
407,2023-01-15 10:32:54.448,11,1,0
408,2023-01-15 10:32:54.448,4,ApplicationFrameHost.exe,0
409,2023-01-15 10:32:54.448,3,Movies & TV,0
410,2023-01-15 10:32:55.453,6,1253,0
411,2023-01-15 10:32:55.453,0,67628,0
412,2023-01-15 10:32:55.453,7,1899,0
413,2023-01-15 10:32:55.453,8,395,0
414,2023-01-15 10:32:55.453,9,882,0
415,2023-01-15 10:32:55.453,10,0,0
416,2023-01-15 10:32:55.453,11,0,0
417,2023-01-15 10:32:55.453,5,WindowsForms10.Window.8.app.0.2c44b1e_r48_ad2,0
418,2023-01-15 10:32:55.453,4,Unable To Open Process,0
419,2023-01-15 10:32:55.453,3,Create Task,0
420,2023-01-15 10:32:55.453,2,14764,0
421,2023-01-15 10:32:55.453,1,13940,0
422,2023-01-15 10:33:10.579,5,ApplicationFrameWindow,0
423,2023-01-15 10:33:10.579,4,ApplicationFrameHost.exe,0
424,2023-01-15 10:33:10.579,3,Movies & TV,0
425,2023-01-15 10:33:10.579,8,109,0
426,2023-01-15 10:33:10.579,0,1967546,0
427,2023-01-15 10:33:10.579,11,1,0
428,2023-01-15 10:33:10.579,9,1113,0
429,2023-01-15 10:33:10.579,7,1375,0
430,2023-01-15 10:33:10.579,10,0,0
431,2023-01-15 10:33:10.579,2,5456,0
432,2023-01-15 10:33:10.579,1,13276,0
433,2023-01-15 10:33:10.579,6,30,0
434,2023-01-15 10:33:11.591,7,1676,0
435,2023-01-15 10:33:11.591,4,Unable To Open Process,0
436,2023-01-15 10:33:11.591,5,WindowsForms10.Window.8.app.0.2c44b1e_r48_ad2,0
437,2023-01-15 10:33:11.591,0,198902,0
438,2023-01-15 10:33:11.591,1,13940,0
439,2023-01-15 10:33:11.591,2,14764,0
440,2023-01-15 10:33:11.591,6,1071,0
441,2023-01-15 10:33:11.591,10,0,0
442,2023-01-15 10:33:11.591,9,827,0
443,2023-01-15 10:33:11.591,3,New Trigger,0
444,2023-01-15 10:33:11.591,11,0,0
445,2023-01-15 10:33:11.591,8,304,0
446,2023-01-15 10:33:52.994,0,1967546,0
447,2023-01-15 10:33:52.994,1,13276,0
448,2023-01-15 10:33:52.994,2,5456,0
449,2023-01-15 10:33:52.994,6,30,0
450,2023-01-15 10:33:52.994,3,Movies & TV,0
451,2023-01-15 10:33:52.994,4,ApplicationFrameHost.exe,0
452,2023-01-15 10:33:52.994,5,ApplicationFrameWindow,0
453,2023-01-15 10:33:52.994,9,1113,0
454,2023-01-15 10:33:52.994,10,0,0
455,2023-01-15 10:33:52.994,11,1,0
456,2023-01-15 10:33:52.994,7,1375,0
457,2023-01-15 10:33:52.994,8,109,0
458,2023-01-15 10:33:54.005,1,13940,0
459,2023-01-15 10:33:54.005,2,14764,0
460,2023-01-15 10:33:54.005,6,1253,0
461,2023-01-15 10:33:54.005,7,1899,0
462,2023-01-15 10:33:54.005,8,395,0
463,2023-01-15 10:33:54.005,9,882,0
464,2023-01-15 10:33:54.005,10,0,0
465,2023-01-15 10:33:54.005,11,0,0
466,2023-01-15 10:33:54.005,0,67628,0
467,2023-01-15 10:33:54.005,4,Unable To Open Process,0
468,2023-01-15 10:33:54.005,3,Create Task,0
469,2023-01-15 10:33:54.005,5,WindowsForms10.Window.8.app.0.2c44b1e_r48_ad2,0
470,2023-01-15 10:34:01.085,0,1967546,0
471,2023-01-15 10:34:01.085,3,Movies & TV,0
472,2023-01-15 10:34:01.085,4,ApplicationFrameHost.exe,0
473,2023-01-15 10:34:01.085,5,ApplicationFrameWindow,0
474,2023-01-15 10:34:01.085,10,0,0
475,2023-01-15 10:34:01.085,9,1113,0
476,2023-01-15 10:34:01.085,8,109,0
477,2023-01-15 10:34:01.085,7,1375,0
478,2023-01-15 10:34:01.085,11,1,0
479,2023-01-15 10:34:01.085,1,13276,0
480,2023-01-15 10:34:01.085,2,5456,0
481,2023-01-15 10:34:01.085,6,30,0
482,2023-01-15 10:34:03.112,11,0,0
483,2023-01-15 10:34:03.112,8,395,0
484,2023-01-15 10:34:03.112,9,882,0
485,2023-01-15 10:34:03.112,10,0,0
486,2023-01-15 10:34:03.112,7,1899,0
487,2023-01-15 10:34:03.112,2,14764,0
488,2023-01-15 10:34:03.112,6,1253,0
489,2023-01-15 10:34:03.112,0,67628,0
490,2023-01-15 10:34:03.112,5,WindowsForms10.Window.8.app.0.2c44b1e_r48_ad2,0
491,2023-01-15 10:34:03.112,4,Unable To Open Process,0
492,2023-01-15 10:34:03.112,3,Create Task,0
493,2023-01-15 10:34:03.112,1,13940,0
494,2023-01-15 10:34:15.228,11,1,0
495,2023-01-15 10:34:15.228,10,0,0
496,2023-01-15 10:34:15.228,9,1113,0
497,2023-01-15 10:34:15.228,7,1375,0
498,2023-01-15 10:34:15.228,6,30,0
499,2023-01-15 10:34:15.228,8,109,0
500,2023-01-15 10:34:15.228,1,13276,0
501,2023-01-15 10:34:15.228,0,1967546,0
502,2023-01-15 10:34:15.228,5,ApplicationFrameWindow,0
503,2023-01-15 10:34:15.228,3,Movies & TV,0
504,2023-01-15 10:34:15.228,4,ApplicationFrameHost.exe,0
505,2023-01-15 10:34:15.228,2,5456,0
506,2023-01-15 10:34:16.239,0,264438,0
507,2023-01-15 10:34:16.239,1,13940,0
508,2023-01-15 10:34:16.239,2,14764,0
509,2023-01-15 10:34:16.239,6,790,0
510,2023-01-15 10:34:16.239,7,1258,0
511,2023-01-15 10:34:16.239,8,302,0
512,2023-01-15 10:34:16.239,10,0,0
513,2023-01-15 10:34:16.239,11,0,0
514,2023-01-15 10:34:16.239,9,809,0
515,2023-01-15 10:34:16.239,3,New Action,0
516,2023-01-15 10:34:16.239,4,Unable To Open Process,0
517,2023-01-15 10:34:16.239,5,WindowsForms10.Window.8.app.0.2c44b1e_r48_ad2,0
518,2023-01-15 10:34:26.336,9,1112,0
519,2023-01-15 10:34:26.336,6,48,0
520,2023-01-15 10:34:26.336,2,18428,0
521,2023-01-15 10:34:26.336,1,15940,0
522,2023-01-15 10:34:26.336,0,66112,0
523,2023-01-15 10:34:26.336,3,Search,0
524,2023-01-15 10:34:26.336,4,SearchApp.exe,0
525,2023-01-15 10:34:26.336,5,Windows.UI.Core.CoreWindow,0
526,2023-01-15 10:34:26.336,7,832,0
527,2023-01-15 10:34:26.336,8,454,0
528,2023-01-15 10:34:26.336,10,0,0
529,2023-01-15 10:34:26.336,11,1,0
530,2023-01-15 10:34:27.346,5,ApplicationManager_DesktopShellWindow,0
531,2023-01-15 10:34:27.346,6,0,0
532,2023-01-15 10:34:27.346,7,0,0
533,2023-01-15 10:34:27.346,8,0,0
534,2023-01-15 10:34:27.346,9,0,0
535,2023-01-15 10:34:27.346,10,0,0
536,2023-01-15 10:34:27.346,11,1,0
537,2023-01-15 10:34:27.346,1,1356,0
538,2023-01-15 10:34:27.346,4,explorer.exe,0
539,2023-01-15 10:34:27.346,3,Missing String.,0
540,2023-01-15 10:34:27.346,2,17420,0
541,2023-01-15 10:34:27.346,0,65966,0
542,2023-01-15 10:34:28.349,0,133544,0
543,2023-01-15 10:34:28.349,11,0,0
