,esrv.exe,Foreground - Microsoft Visual Studio,Google Docs - Google Chrome,Messenger,sdk,Public -- 2022-2023 (CCG DCA UCSD-HDSI Capstone) | Microsoft Teams,Search,Administrator: Command Prompt,pip documentation v22.3.1 - Google Chrome,File Explorer,Program Manager,Python Release Python 3.11.1 | Python.org - Google Chrome,Python 3.11.1 (64-bit) Setup,GeeksforGeeks - Google Chrome,Stack Overflow - Google Chrome,System Properties,Edit environment variable,Administrator: Command Prompt - py,New Tab - Google Chrome,Opening Jupyter Notebook - Google Chrome,Select or create a notebook - Google Chrome,Administrator: Command Prompt - py  -m notebook,miloncl/Dsc180b - Google Chrome,Command Prompt,New notification,Select Administrator: Command Prompt,Git 2.39.1 Setup,ReleaseNotes.html - Google Chrome,Downloading Package - Google Chrome,Solve: Git Is Not Recognized as an Internal or External Command - Google Chrome,"How to clone a GitHub repository using SSH for Windows, Linux & MacOS | by Nintendo Engineer | DataDrivenInvestor - Google Chrome",Select Administrator: Command Prompt - py  -m notebook,Jupyter Notebook - Google Chrome,Google Search - Google Chrome,Untitled - Google Chrome,Google Slides - Google Chrome,Windows Security,Google Accounts - Google Chrome,Control Center,Peacock - Google Chrome,Settings,Command Prompt - py  -m notebook,DB Browser for SQLite,outputs,test-000001.db,General (CCG DCA UCSD-HDSI Capstone) | Microsoft Teams,Linker Tools Error LNK2005 | Microsoft Learn - Google Chrome,test-000002.db,mouse_input - Microsoft Visual Studio,Microsoft Visual Studio Community 2019,test-000003.db,YouTube - Google Chrome,Select Command Prompt,test-000004.db,test-000093.db,data,Your Repositories - Google Chrome,Stackoverflow down? Current outages and problems | Downdetector - Google Chrome,What is SearchApp.exe and How to Disable It? - Google Chrome,Intel Capstone Project - Google Chrome,Microsoft Store,Spotify,Spotify - Google Chrome,Spotify Premium,Hulu | Watch - Google Chrome,Hulu | Home,Hulu | Watch,Loading Microsoft Teams,Netflix,Open,Daytime Lingerie - Barcrush,Course Podcasts - UC San Diego - Google Chrome,Dsc180b,WUIconWindow,Zoom Cloud Meetings,Zoom,Zoom Meeting,Disney+,Zoom - Google Chrome,cid=eKhV6MoJF3PMndK3BU4OsCb%2FryKtS0Lh9%2FEKwvGnZLI%3D&code_challenge=2kkd880qRxrs%2FfwxlE8qcoSyTv5d%2Fw2L%2FPLOaCJQ11E%3D - Google Chrome,Meeting Controls,Google Chrome,Images - Docker Desktop,Team QA (CCG DCA UCSD-HDSI Capstone) | Microsoft Teams,test-000006.db,test-000005.db,"How consistent is the class name ""Shell_TrayWnd""? - Google Chrome",Win32 apps | Microsoft Learn - Google Chrome,test-000008.db,test-000009.db,Microsoft OneDrive,Notification Center,This PC,CNET - Google Chrome,Contact Student Financial Solutions - Google Chrome,test-000089.db,test-000090.db,test-000091.db,GetForegroundWindow() returns zero - Google Chrome,Online C Compiler - Google Chrome,Snipping Tool,test-000000.db,data user2,test-000012.db,test-000007.db,test-000010.db,test-000011.db,Select Command Prompt - py  -m notebook,WinZip Evaluation Version - 0 days left,Screen Snipping,Save As,Frank Ocean - Thinkin Bout You,UCSD Data Acquisition Capstone Using DCA Collector | Microsoft Teams,A$AP Rocky - Purity (feat. Frank Ocean),Frank Ocean - Forrest Gump,Campuswire - Google Chrome,Windows Installer,WinZip 27.0,What Happens if Someone Else Is Driving My Car and Gets Into an Accident? - Google Chrome,Redirect Notice - Google Chrome,Microsoft Teams | Microsoft Teams,Windows Security Alert,Meeting now | Microsoft Teams,Join conversation - Google Chrome,UCSD Data Acquisition & Analysis Capstone Using DCA Collector | Microsoft Teams,Microsoft Teams Call in progress UCSD Data Acquisition & Analysis Capstone Using DCA Collector,Using Python Pandas dataframe to read and insert data to Microsoft SQL Server | TomazTsql - Google Chrome,Free Online Game - Google Chrome,Free Multiplayer Drawing & Guessing Game - Google Chrome,Hulu,Photos,Submit Lab 02 | Gradescope - Google Chrome,Watch Blue Lock Episode 15 English Subbedat Gogoanime - Google Chrome,Watch anime online in high quality at GoGoAnime - Google Chrome,Watch Kage no Jitsuryokusha ni Naritakute! Episode 10 English Subbedat Gogoanime - Google Chrome,Watch Kage no Jitsuryokusha ni Naritakute! Episode 11 English Subbedat Gogoanime - Google Chrome,"Rated Ski Resorts on the East Coast, 2023 | PlanetWare - Google Chrome",Find,Windows Default Lock Screen,View Submission | Gradescope - Google Chrome,Microsoft Teams,Downloads,UCSD-HDSI Telemetry Capstone 2022-2023 -- Semester #2 week02 HMM.pdf - Adobe Acrobat Reader (64-bit),PDF File viewer | Microsoft Teams,A.pdf - Google Chrome,C File viewer | Microsoft Teams,test-000017.db,test-000020.db,test-000018.db,"strtok_s, _strtok_s_l, wcstok_s, _wcstok_s_l, _mbstok_s, _mbstok_s_l | Microsoft Learn - Google Chrome",analysis - Google Chrome,Discussion1.pdf - Google Chrome,Zoom Updater,Youtube - Google Chrome,Screen Sharing Meeting Controls,Meeting Chat,project - Google Chrome,ConfMeetingNotfiyWnd,data user2/ - Google Chrome,Quarter 2) - Google Docs - Google Chrome,thy - Google Chrome,Search - Google Chrome,DSC 140A - Google Chrome,chat.openai.com | 524: A timeout occurred - Google Chrome,New chat - Google Chrome,Zoom Meeting - Room 1,ChatGPT: Optimizing Language Models for Dialogue - Google Chrome,Linear Regression with Outliers - Google Chrome,homework.pdf - Google Chrome,Gradescope - Google Chrome,foreground,Netflix - Google Chrome,data-analysis - Google Chrome,test-000026.db,Philadelphia to Mexico City | Google Flights - Google Chrome,sur - Google Chrome,ucsd.zoom.us - Google Chrome,In | DSC 180AB - Google Chrome,SharePreviewWnd,(no title) | Microsoft Teams,Mathematics Stack Exchange - Google Chrome,Excel,numpy.random.randn — NumPy v1.24 Manual - Google Chrome,output - Notepad,output - Excel,Output Dataframe as txt - Google Chrome,cid=eKhV6MoJF3PMndK3BU4OsCb%2FryKtS0Lh9%2FEKwvGnZLI%3D&code_challenge=VKRS5vPD5b%2BCCJE%2B8f0Kcrufu55zd%2BIJ96BhVeC%2F1PU%3D - Google Chrome,cid=eKhV6MoJF3PMndK3BU4OsCb%2FryKtS0Lh9%2FEKwvGnZLI%3D&code_challenge=jjg8PtwtSyshg1MIfoK7pu8BIhwtDnPia1E6pVB0qQU%3D - Google Chrome,branch-thy - Google Chrome,Analysis - Google Chrome,Untitled - Notepad,Labrinth - Where The Wild Things,Labrinth - Miracle
VsDebugConsole.exe,0.22033898305084745,0.25423728813559326,0.025423728813559324,0.01694915254237288,0.00847457627118644,0.01694915254237288,0.04237288135593221,0.00847457627118644,0.0,0.08474576271186442,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.04237288135593221,0.0,0.0,0.0,0.01694915254237288,0.00847457627118644,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.00847457627118644,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
devenv.exe,0.1323529411764706,0.0,0.0,0.014705882352941176,0.0,0.029411764705882353,0.014705882352941176,0.0,0.0,0.22058823529411767,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04411764705882353,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.07352941176470588,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.04411764705882353,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrome.exe,0.057499999999999996,0.042499999999999996,0.0,0.15499999999999997,0.0,0.0,0.0375,0.045,0.0,0.1525,0.0075,0.0,0.0024999999999999996,0.0,0.0,0.0,0.0024999999999999996,0.0,0.0,0.0,0.0,0.0075,0.004999999999999999,0.0175,0.0075,0.0024999999999999996,0.0024999999999999996,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.004999999999999999,0.0,0.0024999999999999996,0.0,0.004999999999999999,0.032499999999999994,0.0075,0.009999999999999998,0.0024999999999999996,0.0024999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999999999999,0.0,0.0,0.0024999999999999996,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.004999999999999999,0.0,0.0075,0.015,0.0,0.009999999999999998,0.004999999999999999,0.0024999999999999996,0.0,0.015,0.0024999999999999996,0.0225,0.024999999999999998,0.09999999999999999,0.0,0.0,0.0,0.0024999999999999996,0.0,0.0024999999999999996,0.009999999999999998,0.004999999999999999,0.0024999999999999996,0.0,0.0,0.0,0.0,0.0,0.0024999999999999996,0.0024999999999999996,0.0,0.0,0.0,0.0024999999999999996,0.0,0.0,0.0,0.0075,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.004999999999999999,0.0024999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999996,0.0,0.0,0.004999999999999999,0.0,0.0024999999999999996,0.0,0.004999999999999999,0.0,0.0,0.0,0.0,0.0,0.0024999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999999999999,0.0,0.0,0.0024999999999999996,0.0,0.012499999999999999,0.0,0.0024999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032499999999999994,0.012499999999999999,0.0,0.0024999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Messenger.exe,0.017391304347826087,0.008695652173913044,0.008695652173913044,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.1565217391304348,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02608695652173913,0.0,0.034782608695652174,0.0,0.017391304347826087,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06956521739130435,0.02608695652173913,0.05217391304347826,0.06086956521739131,0.0,0.0,0.0,0.017391304347826087,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.02608695652173913,0.0,0.008695652173913044,0.0,0.0,0.05217391304347826,0.0,0.0,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.017391304347826087,0.0,0.008695652173913044,0.017391304347826087,0.0,0.0,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.0,0.0,0.017391304347826087,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.008695652173913044,0.008695652173913044,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
explorer.exe,0.1348314606741573,0.011235955056179775,0.0,0.08239700374531836,0.0,0.003745318352059925,0.0299625468164794,0.003745318352059925,0.0,0.011235955056179775,0.0,0.003745318352059925,0.0,0.0,0.003745318352059925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00749063670411985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08614232209737828,0.026217228464419477,0.0,0.02247191011235955,0.0,0.0,0.00749063670411985,0.00749063670411985,0.0,0.018726591760299626,0.018726591760299626,0.0,0.011235955056179775,0.0,0.0,0.0149812734082397,0.0,0.003745318352059925,0.00749063670411985,0.011235955056179775,0.003745318352059925,0.00749063670411985,0.003745318352059925,0.0,0.011235955056179775,0.0,0.0,0.003745318352059925,0.00749063670411985,0.0,0.0,0.00749063670411985,0.0,0.0,0.00749063670411985,0.0,0.0,0.0,0.0,0.003745318352059925,0.0,0.0,0.00749063670411985,0.011235955056179775,0.056179775280898875,0.0,0.003745318352059925,0.0,0.0,0.003745318352059925,0.0,0.003745318352059925,0.018726591760299626,0.033707865168539325,0.0,0.003745318352059925,0.02247191011235955,0.0149812734082397,0.0,0.003745318352059925,0.0,0.003745318352059925,0.0,0.003745318352059925,0.0,0.003745318352059925,0.0,0.003745318352059925,0.0,0.003745318352059925,0.0,0.011235955056179775,0.003745318352059925,0.003745318352059925,0.003745318352059925,0.0,0.0,0.0,0.0,0.0,0.018726591760299626,0.003745318352059925,0.0,0.0,0.0,0.0,0.0,0.0,0.003745318352059925,0.0,0.0,0.0,0.003745318352059925,0.003745318352059925,0.003745318352059925,0.0,0.0,0.003745318352059925,0.0,0.0,0.003745318352059925,0.003745318352059925,0.003745318352059925,0.003745318352059925,0.0,0.0,0.00749063670411985,0.003745318352059925,0.0,0.0,0.00749063670411985,0.011235955056179775,0.0,0.003745318352059925,0.003745318352059925,0.0,0.003745318352059925,0.003745318352059925,0.0,0.0,0.003745318352059925,0.0,0.011235955056179775,0.0,0.003745318352059925,0.0,0.003745318352059925,0.0,0.003745318352059925,0.003745318352059925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149812734082397,0.003745318352059925,0.0,0.0,0.0,0.0,0.0,0.00749063670411985,0.003745318352059925,0.0,0.00749063670411985,0.011235955056179775,0.003745318352059925,0.0,0.0,0.0,0.0,0.003745318352059925,0.003745318352059925,0.0
Teams.exe,0.07575757575757576,0.16666666666666666,0.01515151515151515,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.01515151515151515,0.0,0.0,0.0,0.01515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01515151515151515,0.01515151515151515,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01515151515151515,0.0,0.01515151515151515,0.0,0.0,0.01515151515151515,0.01515151515151515,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.01515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01515151515151515,0.0,0.01515151515151515,0.0,0.0303030303030303,0.0,0.0,0.01515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SearchHost.exe,0.0606060606060606,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0606060606060606,0.0,0.21212121212121213,0.0303030303030303,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unable To Open Process,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.08695652173913043,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.06521739130434782,0.13043478260869565,0.043478260869565216,0.0,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.0,0.0,0.08695652173913043,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.08695652173913043,0.021739130434782608,0.06521739130434782,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
python-3.11.1-amd64.exe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ShellExperienceHost.exe,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
